capacity, state, code, herb, height, tonnes
    9.7,open,8!10{6Z}EI,Fennel,51,2884
  526.6,close,7!77{3D}OE,Basil,52,9232
  480.4,open,5!75{6C}UX,Bergamot,48,230
  179.9,open,6!03{4K}HW,Sage,54,3916
   41.2,open,1!39{7V}LK,Sage,47,1384
   79.5,open,1!59{7D}NS,Fennel,48,4824
  112.9,close,9!M3{5S}NE,Marjoram,54,10046
  430.2,close,2!44{9I}FR,Sage,49,1912
 1367.8,close,8!76{7Y}LD,Thyme,45,2210
  535.5,open,8!91{4C}TD,Borage,51,1227
  237.6,close,7!76P2N}HJ,Marjoram,46,708
 2092.0,close,4!17{0B}JN,Bergamot,47,9226
  662.1,close,9!41{2A}BF,Thyme,49,2346
 1234.4,open,9!90{1L}BD,Bay,53,691
  555.8,open,7!84{9H}WI,Bay,44,5486
 3709.2,close,2!09{4J}CF,Sage,15,8338
  103.5,close,6!48{6E}VH,Basil,41,3538
  497.9,open,4!44{5U}TM,Thyme,45,1880
  920.4,close,7!36{4A}MJ,Mint,54,2579
  572.7,open,0!24{3V}IH,Fennel,49,2309
  193.6,close,0!65{9Y}UJ,Thyme,50,1487
  330.5,close,9!63{7W}PM,Thyme,42,2914
   51.7,open,2!38{0A}MC,Bay,39,11037
   16.2,open,2!06{2X}NU,Bergamot,52,822
  641.5,close,4!86{9E}NF,Coriander,34,1053
 2415.5,open,7!18{6J}PT,Thyme,52,4158
  292.7,close,2!90{1X}QA,Basil,54,3535
   22.4,open,7!39{2L}FI,Oregano,50,3000
  524.8,open,8!84{3C}MO,Mint,48,1034
 2494.5,close,8!65{9Z}IO,Dill,48,673
  676.7,open,6!51{4A}AC,Bay,54,412
   90.2,open,6!19{3E}HQ,Fennel,44,4529
 3301.2,open,1!61{6C}ZC,Mint,52,2248
  255.9,open,9!65{7K}YO,Bergamot,39,255
  202.4,close,9!81{9N}KU,Rosemary,47,3467
  333.3,open,6!44{7B}QY,Oregano,54,3232
  292.0,close,4!40{8F}NZ,Thyme,45,6324
   31.7,close,2!03{3P}OP,Marjoram,53,3369
  378.3,open,9!50{6I}KL,Dill,48,11890
  447.4,close,9!38{3P}XL,Mint,49,1733
  343.0,close,1!72{3L}JI,Bay,42,9903
 3046.1,close,1!46{1F}SD,Oregano,54,1866
 2955.9,close,5!26{0D}QQ,Sage,52,10846
  584.4,open,81!66{3H}FZ,Thyme,51,6741
  449.0,open,1!89{0C}KS,Bay,44,2368
  128.0,close,3!2j{6M}ZO,Basil,48,1375
  506.8,close,9!30{1Q}WQ,Oregano,44,11936
  200.9,close,9!94{7X}GI,Fennel,54,3255
  205.9,open,4!53{7M}CN,Thyme,52,3361
   61.8,close,3!56{8Y}KZ,Mint,52,1313
  557.0,close,4!27{5W}BA,Bay,52,2911
  549.6,close,3!03{3M}QE,Dill,42,2862
  364.2,close,4!98{9P}BS,Bergamot,45,2781
 1480.6,close,5!98{6uR}KD,Rosemary,54,506
   37.2,close,3!88{2Z}GQ,Bergamot,46,3455
  343.4,open,1!17{1Q}PC,Bay,50,6812
  363.5,close,8!74{9Q}XB,Rosemary,48,1162
  341.3,close,2!95{1G}OT,Dill,45,3247
  217.6,close,5!65{0E}WO,Dill,44,9355
  459.3,open,6!63{4K}IO,Rosemary,53,2616
  631.3,close,5q59{8Z}PN,Coriander,53,9526
  426.1,open,2!87{5M}CO,Mint,50,1454
  285.6,close,6!10{4F}CV,Mint,45,969
  409.7,open,8!12{3V}WG,Coriander,47,1350
  225.6,open,2!73{6V}CG,Dill,52,2035
 2279.7,close,1!67{5P}ND,Fennel,54,1799
  637.5,open,8!84{3L}LG,Marjoram,45,431
  656.4,open,1!02{3E}ZE,Mint,52,975
   83.0,open,1!32{9T}LX,Rosemary,15,123
  242.8,open,4!44{7X}WB,Basil,54,2184
   16.1,close,5!29{1M}KX,Thyme,48,544
 2753.8,close,6!30{7M}LT,Basil,35,3550
  300.0,open,1!17{5F}PR,Rosemary,51,4064
  287.9,open,4!73{5U}IU,Basil,53,47
  603.0,close,8!16{8M}SN,Mint,54,2240
   85.0,close,8!07{5L}QY,Rosemary,38,5034
  590.9,open,0!7k{9L}VP,Thyme,45,10078
  577.4,open,4!68{9W}LT,Mint,39,3282
   75.6,close,2!59{3C}SC,Sage,53,4561
  592.0,close,6!1U{1U}KM,Bergamot,44,9347
  238.7,close,2!36{5L}TV,Dill,52,1446
 3818.6,open,1!91{5)}ZB,Thyme,50,5159
  662.2,open,5!45{3N}FC,Oregano,46,927
  564.0,close,4!61{9I}JN,Coriander,46,7055
  526.9,open,5!84{8D}AN,Fennel,25,8586
  425.5,close,0!83{9N}SS,Rosemary,44,2397
 2161.3,close,3!83{0L}FT,Thyme,44,2085
   78.2,close,3Y85{7Q}RR,Dill,49,3740
  263.1,open,3!31{7T}XD,Rosemary,28,1310
  155.9,close,3!89{0Q}RS,Sage,14,3440
 3044.2,close,4!76{4C}PI,Bergamot,52,2727
  750.7,close,6!14{9V}TO,Coriander,52,79
  295.7,close,3!46{7H}UX,Rosemary,51,2074
  339.7,open,4!38{0V}KH,Mint,23,8496
  635.9,open,5!m0{1S}HK,Coriander,49,2913
  636.6,close,0!35{6F}LU,Sage,51,3407
  314.4,close,0!80{1X}KM,Dill,45,3149
  619.6,close,1!53{0E}OL,Bay,53,1370
  583.1,open,4!66{9L}PN,Mint,54,2101
 1066.7,close,9!81{2Q}WP,Basil,29,11352
  160.2,close,1!30{7G}CL,Rosemary,44,1110
  437.8,open,1!48{9E}IO,Coriander,52,175
  493.5,close,4065{4E}WE,Fennel,12,2619
  529.1,close,8!60{0Z}IZ,Thyme,46,1514
  577.7,close,3!24{6S}JI,Fennel,15,5742
  326.6,open,4!98{1N}UM,Dill,9,2734
  246.8,open,8!33{6B}EX,Bay,49,886
   40.3,open,4!22{7U}CT,Bay,33,2981
   22.7,close,5!75{8I}CO,Rosemary,50,724
 2042.7,open,6!58{5K}ZY,Rosemary,45,1272
 3865.7,open,7!31{4V}TX,Dill,46,3517
  170.0,open,0!74{5T}ND,Sage,53,1411
  626.3,open,8!73{7D}XY,Thyme,20,10592
  643.3,close,9!37{1Y}EQ,Marjoram,49,1669
  520.2,close,0!35{6B}QQ,Dill,19,3900
  659.5,close,9!71{9J}HL,Dill,37,2168
  245.0,close,1!69{2F}EM,Thyme,49,676
  281.7,close,6!09{2D}MM,Rosemary,7,9775
  132.1,close,1!04{9M}RE,Fennel,13,317
 2717.1,close,7!23{4U}TZ,Bergamot,46,3805
  621.4,open,6!98{9M}BS,Thyme,18,444
   12.5,open,0!83{1L}OS,Bergamot,46,2106
  246.7,close,1!42{5V}YI,Borage,48,7114
  445.5,open,3!01{8M}BE,Fennel,44,3572
  167.2,close,1!88{2V}LB,Fennel,32,2183
  272.3,close,8!6]{4O}EF,Marjoram,23,8727
  185.3,open,2!23{9P}FQ,Fennel,49,260
  444.7,open,5!19{2P}BD,Dill,46,2713
  571.0,open,3!39{2B}GJ,Sage,49,3310
  425.2,close,6!12{2H}GB,Coriander,54,7620
  228.3,open,8!89{6T}KU,Coriander,27,936
  281.4,open,5!97{3M}ZV,Bay,49,1412
  452.9,open,2!O8{7P}VE,Thyme,26,1593
  413.9,close,1!30{6S}YG,Fennel,50,2954
 1792.8,close,1!46{2M}FQ,Fennel,51,9263
 3139.5,open,6!33{4P}QA,Bay,44,542
  441.2,close,2!04{8U}PX,Coriander,43,2824
   63.4,close,0!51{5M}DW,Thyme,54,11289
  629.5,close,7!98{3C}PG,Rosemary,42,10344
  275.4,open,2!55{5I}QG,Bay,18,2378
  660.3,open,3!43{7V}IY,Bergamot,47,5916
  357.7,close,8!54{4Y}AI,Thyme,12,3423
 2808.3,close,5!59{3L}EL,Rosemary,39,10077
  615.2,close,1!99{4O}IM,Sage,51,2175
  289.3,close,6!66{9W}PJ,Mint,51,3197
  537.6,open,6!69{8O}XR,Bergamot,26,2485
  302.5,close,2!34{8F}BF,Thyme,54,1391
  341.4,close,2!47{9E}TO,Marjoram,49,4836
  444.7,open,1!43{8Q}XN,Sage,52,1028
  211.0,open,5!97{8L}DY,Fennel,54,2438
  661.5,close,4!37{9T}XN,Basil,51,40
  258.8,close,2!42{8Q}SP,Coriander,51,11680
  198.7,open,7!31{6A}NG,Mint,45,5037
  137.1,close,0!92{7J}QN,Fennel,50,244
  490.4,open,4!07{7X}AW,Fennel,44,27
  330.8,close,1!86{3L}NS,Bergamot,50,185
 1425.7,open,0!32{2H}HY,Coriander,32,1976
  311.6,open,5!16{0H}YU,Bay,44,3486
  125.5,open,9!75{0K}AR,Mint,44,1359
  521.6,open,1!63{8N}HN,Bergamot,49,2326
  792.9,close,5!20{9Y}ON,Coriander,49,3849
  418.7,close,5!24{6S}VO,Basil,48,1980
  544.1,close,3!69{1Q}JY,Bergamot,51,504
  437.6,open,2!24{3V}FB,Mint,49,3130
  164.2,close,3!81{6U}WE,Thyme,52,5395
   20.4,close,4!77{2R}FE,Rosemary,44,1619
  597.5,open,6!14{9K}YK,Rosemary,49,4469
  629.3,open,5!26{4A}ZI,Marjoram,46,2339
  594.0,close,8!22{6L}ZK,Basil,48,3660
  647.2,close,7!55{2E}BK,Fennel,46,6140
  486.2,open,1!57{5H}OU,Bay,50,2131
  391.4,open,!55{4R}RT,Coriander,52,8959
  633.3,close,6!01{3O}DS,Thyme,47,4903
  312.0,open,0!76{2N}TE,Oregano,49,2476
 2183.6,open,1!49{3X}MG,Sage,49,911
  677.9,open,8!47{1F}FK,Rosemary,50,261
 1436.9,open,2!15{2R}QK,Borage,16,3156
  371.9,close,4!70{3R}CR,Coriander,38,2973
  400.8,open,0!04{0C}TW,Bay,44,2064
 1079.9,close,7801{8W}YB,Thyme,49,6484
  458.3,close,6!55{0D}GO,Dill,46,3232
  365.9,open,6!64{1W}OD,Mint,40,1999
  160.7,close,7!15{1Q}WM,Marjoram,49,989
 2863.3,close,1!80{1P}GQ,Basil,31,2411
  486.0,open,4!24{3C}AN,Coriander,51,10572
  182.7,close,5!54{1I}JH,Rosemary,6,2846
    2.2,open,5!97{3Q}PJ,Dill,46,8646
 3406.9,open,1!04{1Q}AA,Bay,46,4545
  463.1,close,2!41{3X}KS,Mint,51,2520
  404.7,open,1!87{4K}TI,Bay,48,367
 3287.4,open,8!43{4Y}PH,Fennel,49,3092
 3540.7,open,3!62{8Z}IH,Thyme,51,3410
   61.7,open,1!91{8O}CY,Basil,44,2764
  312.5,open,0!12{5K}OL,Sage,52,2328
  413.3,open,8!15{5P}DC,Bay,44,2701
 2019.3,open,6!80{4W}MH,Fennel,54,10476
  562.9,open,6!08{7Q}WA,Marjoram,51,3274
  615.4,close,7!57{0L}QN,Dill,51,8835
  140.5,open,1!21{9T}WQ,Bay,33,6374
   45.2,close,9!68{0L}JH,Basil,27,952
   67.4,close,4!69{7W}VE,Rosemary,52,2311
  424.2,open,5!56{2V}MG,Sage,51,29
  494.3,open,6!71{[T}AL,Mint,13,9276
  565.5,open,9!73{DS}AA,Fennel,46,1295
  573.6,open,0!49{7N}NO,Sage,54,1946
  563.1,open,1!36{0Z}GJ,Rosemary,11,3435
  667.4,close,6!65{8U}BK,Mint,44,393
 1583.7,close,6!90{8N}FO,Dill,45,813
  553.1,close,3!61{4R}CI,Thyme,45,6763
  155.2,close,9!36{1Z}BK,Rosemary,50,2216
  116.8,close,2!32{3A}AV,Rosemary,13,2077
 1481.2,open,5!06{6R}FY,Rosemary,53,106
  243.2,open,1!13{9T}=F,Rosemary,49,4057
  610.2,open,9!95{3B}FQ,Thyme,19,1219
  305.1,close,8!17{1E}EB,Thyme,42,2787
  198.2,close,6!88{0N}VK,Bay,54,1562
  542.5,open,5!97{9L}TQ,Fennel,45,2134
  528.7,close,5!84{1D}AF,Bay,45,9438
  452.0,close,9!84{0F}SX,Basil,42,10157
  475.8,open,8!56{5B}CB,Rosemary,44,2303
  556.7,close,2!95{2U}TP,Fennel,46,2342
  529.2,close,0!89{5L}II,Dill,50,5581
  557.3,close,6!Y9{6Z}JE,Thyme,45,5644
 1617.9,open,9!47{6C}XY,Basil,44,7337
  563.0,close,8!87{2R}CA,Rosemary,42,1034
   87.8,close,9!20{2M}HU,Coriander,49,385
  232.5,open,3!27{4K}AS,Bergamot,44,3051
  232.3,close,0!94{2U}RE,Bergamot,52,10183
   81.1,close,3N81{5A}RR,Rosemary,54,1134
 2144.3,open,9!27{1F}HS,Bay,44,372
  330.3,open,2!18{3A}BC,Mint,40,3053
  526.9,open,3!14{4Y}IQ,Oregano,50,2135
  618.6,close,9!29{2Z}KK,Coriander,41,3294
    6.8,close,9!73{4F}MU,Basil,14,5187
   55.3,open,4!88{8N}FS,Sage,51,1180
  449.3,close,9!19{2S}RU,Bergamot,48,2748
  618.4,close,5!01P{4I}HJ,Bay,44,2199
 2487.4,close,6!64{1M}QE,Marjoram,18,4445
   47.6,open,0!15{2M}JG,Basil,47,1036
  523.7,close,8!56{9J}OO,Thyme,54,1031
  285.4,open,7!10{1D}NB,Coriander,16,3380
 2314.3,open,3!42{3S}JW,Dill,13,1151
  667.3,close,9!70{6Z}VD,Oregano,32,2448
  401.0,open,6!76{9MbRE,Borage,46,1175
  171.0,close,9!24{6V}VZ,Borage,53,7729
  558.9,open,6!18{3W}QH,Bergamot,48,7233
  412.1,open,2!04{6TXQ,Coriander,46,2937
   33.6,open,7!68{3Z}VS,Dill,45,8500
 2900.0,open,0!90{2F}OT,Mint,46,1461
  324.2,open,0!66{0I}G,Thyme,49,2715
 2166.4,open,3!31{4U}RL,Fennel,44,1766
   36.5,close,0!65{2W}LT,Fennel,11,1714
  633.7,open,3!59{5K}YJ,Thyme,53,5936
  231.2,close,4!95{1P}HD,Rosemary,54,2510
  470.9,close,2!94{2U}YH,Thyme,49,8032
 1309.1,open,8!74{6G}GM,Thyme,30,4695
 2240.7,open,6!32{8M}BF,Oregano,51,2966
  678.2,close,1!03{EO}SG,Bergamot,54,251
  454.6,close,6!8N{9O}OH,Thyme,44,3273
  364.3,close,0!86{7Y}OU,Bay,54,1880
  321.7,close,7!36{1B}HJ,Thyme,54,1408
  607.4,open,0!86{6X}FR,Fennel,54,2966
  397.8,close,7!97{9K}AW,Coriander,47,1399
 2676.7,close,5!45{8N}KM,Thyme,40,1887
   39.7,open,6!71{8Q}OG,Bay,51,11359
  265.1,open,3!52{1A}DF,Dill,6,2959
   56.4,close,5!77{5H}OX,Coriander,7,2456
  224.6,close,6!99{3U}PW,Thyme,38,748
  310.8,close,1!72{7I}GW,Marjoram,51,2797
   21.9,open,1!48{9D}WU,Bergamot,52,88
  314.0,close,0!72{2B}MM,Bay,40,5929
  168.4,close,4!88{3U}HY,Coriander,44,780
   13.4,open,7!77{7C}CG,Coriander,38,760
 1471.2,close,9!96{5G}YJ,Bergamot,48,3110
  328.1,close,1!60{2Z}XY,Fennel,47,8698
  547.5,close,5w59{0M}ZP,Dill,39,6842
  199.2,close,6!)3{1W}LG,Marjoram,50,8662
  673.2,close,1!58{1R}FX,Basil,49,766
  560.3,open,6!41{3A}OW,Thyme,10,478
  367.1,close,4!59{0M}FJ,Rosemary,51,3152
 2149.2,close,7!97f{6G}VV,Thyme,48,6382
 2181.2,close,5!46{0Q}YC,Basil,49,3485
  377.0,open,3!86{1H}GT,Sage,54,868
  456.0,open,9!05{4Z}ZH,Basil,48,10803
  573.7,open,2!30{5V}GN,Sage,51,8695
  511.5,open,5!07{3T}KA,Basil,19,272
  443.8,open,4!26{0T}PR,Fennel,34,7592
  623.6,close,5!53{4M}QP,Rosemary,48,2133
 3698.9,close,5274{5Y}HD,Sage,36,3286
  290.8,close,4!56{7U}EY,Dill,47,3543
  377.4,close,3!37{8P}PC,Dill,46,1377
   49.1,close,9!49{7S}LB,Dill,24,8572
  801.3,open,3!58{2S}HN,Rosemary,31,2155
  637.4,close,4!27{3H}BG,Dill,47,3150
  162.6,open,5!14{8K}YH,Mint,52,2279
  362.5,close,8!03{4U}VW,Sage,14,5710
  165.5,close,2!36{2S}MR,Basil,51,387
  361.7,open,7!22{98}DZ,Thyme,16,3066
  175.8,close,3!99{4O}IK,Mint,9,9506
  656.9,open,2!39{4N}CC,Dill,51,1618
  172.5,close,6!Y5{1B}RR,Fennel,32,2717
  475.2,open,3!55{7C}ZN,Sage,51,11673
  458.9,close,1!25{0Z}NH,Mint,49,1287
  297.9,close,4!97{0W}AQ,Basil,51,976
  253.8,open,0!98{8W}GQ,Coriander,46,8485
   53.9,open,0!66{9J}TT,Thyme,45,982
  111.9,close,7!69{5V}DD,Fennel,54,2005
  118.8,close,2!6318F}OP,Marjoram,47,159
  111.1,open,8!27{3L}RY,Bergamot,51,612
  339.3,close,0!28{6I}ZA,Basil,53,2199
  499.6,open,7!41{2U}MA,Rosemary,44,1990
  398.0,open,0!01{0Jn}FX,Rosemary,49,5836
  529.1,close,2!18{5N}KS,Thyme,53,4223
  261.6,close,4!11{4M}KJ,Dill,52,873
  588.3,open,2!07{1G}WH,Sage,42,4953
 2265.1,open,3!07{3M}HG,Thyme,33,2853
  150.2,close,7!96{1U}GN,Basil,49,6539
  676.7,close,6!90{7T}TW,Thyme,6,1794
  216.9,open,4!76{9J}EU,Bay,49,709
   57.1,close,7!00{3U}IS,Bay,52,2674
  166.0,close,5!13{o2S}YL,Basil,50,2633
   78.3,open,7!59{9L}TR,Rosemary,16,2296
  238.7,close,8!84{4J}RF,Sage,53,7281
  311.6,open,5!67{6D}AK,Mint,45,2492
   19.8,close,6!07{5Q}WS,Sage,53,5668
 3220.2,close,7!18{9C}XE,Mint,54,2977
  676.4,open,6!51{3B}TQ,Sage,51,2348
  274.3,close,0!00{6S}IG,Bay,46,2252
  216.5,close,8!58{01}VT,Coriander,28,125
  635.3,open,7!12{2H}TW,Rosemary,46,1615
   31.8,open,1!65{9L}YN,Basil,54,1604
  567.4,open,3!69{8S}FY,Dill,20,1062
  464.1,close,1!74{5X}SZ,Marjoram,51,1891
 1928.6,open,5!15{6Z}WF,Thyme,49,9438
  633.0,close,2!52{8O}JG,Basil,12,389
  472.6,close,9!35{6X}RS,Borage,42,2310
  332.1,open,0!84{9P}WH,Coriander,52,6987
  544.7,close,7!12{1N}UK,Basil,54,155
  148.7,close,4!32{7N}VR,Fennel,48,2734
  306.6,close,5!89{6X}NQ,Fennel,28,4629
  582.3,open,2!98{9M}IB,Thyme,48,3444
  151.9,close,3!69{3W}BQ,Oregano,49,2445
  676.1,open,3!83{9N}EL,Bay,47,10657
  412.0,open,7!23{7C}KE,Fennel,27,191
  529.7,close,0!08{7B}AM,Coriander,54,2082
  431.5,open,5!00{9W}YA,Bay,17,4653
  620.9,open,9!79{3R}VX,Basil,48,3045
  229.4,close,5!46V{0C}ZN,Bergamot,51,11231
  303.3,open,4!20{4X}QZ,Mint,52,65
 1226.3,open,7!16{6P}VR,Coriander,49,2495
  919.3,open,8!09{2I}SQ,Dill,34,1239
  592.1,open,2!37{0Z}FL,Rosemary,44,6947
  319.3,open,9!21{3Q}KP,Dill,49,450
  678.0,close,0!42{9C}VG,Sage,12,6074
 1352.8,close,0!04{7B}ZN,Rosemary,44,2207
  854.2,open,7!59{4L}AM,Mint,48,7360
  646.0,close,7!92{2C}ZC,Thyme,27,2204
  342.7,close,4!6{3A}WH,Thyme,51,1663
  421.2,close,6!48{9I}NI,Bay,9,3314
 1110.3,close,6!52{6H}IC,Fennel,38,11520
 3320.3,open,1!34{3T}DM,Bergamot,46,6472
  408.2,open,4!84{0C}AN,Marjoram,17,9846
  169.7,open,6!39{9L}QD,Thyme,16,3447
  174.0,open,9!41V1B}GH,Dill,45,6655
  478.2,open,8!45{8D}NP,Oregano,52,11610
   64.1,open,5!71{0H}ZZ,Dill,46,8721
 2972.1,open,5!80{1B}BW,Thyme,52,706
  282.4,close,6!27{4C}EA,Bay,54,1726
  100.7,open,2!26{1G}MA,Sage,45,1351
  623.0,open,0!38{4Y}KY,Rosemary,53,8109
  453.3,open,2!90{1S}BB,Basil,50,111
  315.0,open,0!46{5Z}QT,Borage,50,2516
  394.5,open,9!56{9F}ZB,Fennel,53,2822
  539.5,close,5!72{8T}DM,Basil,52,2268
 3685.0,close,3!86{3I}SG,Dill,47,3400
  594.5,close,4!78{9V}QL,Bay,46,1956
  213.0,open,7!31{3S}UI,Thyme,52,156
  225.0,close,0!24{2G}QP,Marjoram,52,3311
  343.8,close,4!92{8C}JY,Fennel,45,979
   43.1,close,5!15{1F}RE,Mint,47,3099
    5.2,open,3!7{0C}TG,Bay,42,2991
  657.7,close,7!04{9R}LR,Bay,45,327
   99.3,open,1!17{1W}HT,Thyme,27,2324
  319.1,close,8!04{6A}UW,Borage,44,2928
  373.7,open,1!39{6R}AA,Fennel,48,554
  562.1,open,8!83{6U}JJ,Oregano,47,3147
 2205.6,close,9!69{9E}GY,Dill,53,9196
  334.4,open,8!27{6X}KH,Dill,45,1509
  243.4,close,2!25{7D}SQ,Rosemary,51,982
  632.5,open,1!12{6P}HQ,Thyme,48,9215
  597.1,close,3!78{9T}RU,Thyme,51,1669
  111.1,open,9!92{0U}GQ,Fennel,49,1544
  279.7,open,1!19{4I}IL,Rosemary,49,1401
  405.0,open,5!43{5F}WC,Basil,50,1272
 1469.7,open,6!00{5E}BP,Coriander,32,7994
  408.3,close,5!92{8S}LH,Basil,49,752
  344.9,open,0!34{3V}ZH,Basil,44,1685
 3376.2,open,3!53{1D}SF,Marjoram,34,1222
   77.0,open,0!28{4M}QE,Basil,48,3033
  515.9,close,4!49{1S}AI,Coriander,52,1835
  461.6,close,6!29{qT}VK,Rosemary,54,1299
  283.2,open,0!74{2J}UY,Basil,43,1973
  132.5,close,5!99{9I}DE,Oregano,49,1574
  476.0,close,8!47{3H}EW,Rosemary,49,1251
   92.8,open,6!53{7D}WF,Rosemary,49,7154
 1985.1,open,M!60{2F}LG,Mint,54,1404
   48.3,close,6!1{3Z}FU,Fennel,46,2951
   73.3,close,2!00{1H}SP,Coriander,49,145
 3730.5,open,1!78{8U}JU,Fennel,50,462
  219.2,close,6!95{1G}HQ,Bay,53,7667
  313.8,close,7!41{9Y}VK,Fennel,30,1670
  246.9,open,7!22{7FPL,Dill,48,3300
  575.7,close,9!63{2O}UM,Mint,39,5207
 2845.3,open,9!21{P}DZ,Thyme,49,3230
  281.9,close,7!21{1I}RZ,Fennel,54,1086
   47.9,open,6!06{6T}SD,Basil,49,1299
  214.4,open,6!59{5J}XL,Mint,46,24
  291.6,open,6!47{6M}cM,Dill,49,1416
 2031.0,open,9!12{7C}UC,Thyme,44,79
  478.5,close,1!82{9H}CO,Thyme,54,1270
  130.9,close,6!87{1D}VO,Rosemary,51,3495
  124.4,close,8!46{6K}NK,Fennel,42,2295
   38.6,close,4!21{9R}VX,Bay,49,218
  515.3,close,8!48{9A}LE,Oregano,50,2106
  557.7,open,2!61{4L}xD,Dill,48,2330
  491.8,open,9!87{4F}IG,Thyme,32,6230
 1364.3,close,7!20{6M}NG,Basil,33,2320
 1802.7,close,6!99{6M}UG,Mint,47,997
 3700.5,open,7!99{1W}UA,Thyme,48,2370
  440.2,open,8!12{7N}GB,Rosemary,51,8101
   20.5,close,5!42{0G}ZP,Bergamot,44,1965
  193.0,close,4!96{1O}EG,Sage,49,262
  616.8,close,3!61{9Q}LB,Mint,47,81
  210.6,close,6!55{6O}VU,Rosemary,50,3555
   19.9,close,8!65{9Y}HM,Dill,39,3125
  458.8,open,4!44{0L}DZ,Bergamot,49,254
  235.5,open,5!78{5T}BH,Fennel,53,2812
  823.4,close,9!52{4H}WG,Mint,46,1143
  742.1,open,0!44{0D}YS,Marjoram,47,2168
 3519.2,close,3!77{5E}UY,Dill,53,349
   76.2,close,1!76{7CR}FS,Fennel,49,1993
  378.6,close,0!87{8T}CI,Rosemary,22,3253
   37.3,open,1!66{8K}QW,Sage,50,11976
 3265.3,close,3!38{5E}JB,Fennel,41,7853
 2304.2,open,4!21{1Y}SP,Marjoram,48,2941
  600.2,open,0!25{5T}YK,Mint,48,2941
  350.1,open,7!20{7T}QY,Coriander,44,2559
  493.2,open,5!19{1W}QV,Oregano,24,3048
  414.8,open,9!25{5C}JC,Mint,47,11139
  137.9,close,7!41{2P}IV,Mint,47,855
 2397.7,open,2!39{3M}WP,Basil,50,973
  333.7,close,5!01{5K}LZ,Fennel,54,11405
   83.6,close,1!24{4A}DF,Bay,29,1050
 2057.0,open,2!08{2J}YD,Oregano,48,685
  185.9,close,9!29{0I}RJ,Borage,36,10870
  250.5,open,6!13{0W}RJ,Fennel,34,2981
 2455.3,close,2!17{8W}OX,Rosemary,51,11612
  222.7,open,3!65{7M}IV,Fennel,53,1920
  183.3,open,6!15{7R}PP,Rosemary,47,2980
  559.1,open,4!88{1B}JQ,Oregano,52,1138
   34.3,open,4!36{0F}CR,Marjoram,51,7527
   11.5,close,6!97{2U}ZX,Sage,45,2181
  322.6,close,9!90{7O}SG,Sage,48,844
   46.4,close,1!89{7U}FQ,Mint,54,8384
  468.8,close,0!92{6C}QA,Fennel,54,4
  434.3,close,1!40{5P}SO,Basil,51,1916
  594.7,open,0!45{0H}JR,Mint,7,1972
   27.0,close,5!58{9H}LV,Marjoram,51,3089
  442.6,close,6!20{6R}WN,Coriander,50,1718
 2468.4,close,3!33{6V}XV,Basil,29,1377
  515.6,close,7!61{9M}PG,Mint,46,4205
  363.7,close,3!13{1I}YH,Thyme,45,1520
  205.2,close,2!24{7c}VZ,Sage,46,8309
  906.2,close,7!51{0L}XW,Bay,53,912
  162.9,close,4!48{7R}FA,Borage,44,7033
  124.9,open,1!04{5T}TP,Mint,54,2243
 2536.7,close,7!92{5T}OQ,Rosemary,44,3553
  549.4,close,0!12{9D}CQ,Coriander,49,459
   96.3,close,7!D4{1Y}DF,Dill,50,1980
  632.4,close,6!77{5C}ON,Rosemary,40,7993
  484.8,close,4!73{7B}JG,Mint,44,2451
  333.2,open,6!39{6G}EM,Bergamot,51,2940
  562.5,open,1!20{6AfKN,Fennel,46,8666
  423.2,close,0!67{4N}KH,Basil,44,1791
  213.8,close,3!42{1G}VP,Fennel,51,1470
  316.9,open,6!48{2S}NU,Coriander,50,1799
  544.0,close,3!55{5G}NQ,Fennel,45,124
  100.5,close,5!72{9G}YH,Fennel,50,6622
   79.6,open,7!21{6T}UB,Dill,45,76
  248.9,open,5!415{0I}IB,Mint,49,2445
  440.5,open,7!15{1A}XY,Bay,47,163
  164.3,open,1!52{7J}IK,Bay,21,1713
 2527.9,open,6!84{9X}QQ,Basil,31,3715
    4.6,close,0!90{9K}VC,Mint,31,2082
  280.9,close,0!45{9D}WZ,Bay,52,2612
  428.2,close,1!68{9D}DI,Mint,32,3585
   16.6,close,1!99{6D}FH,Coriander,48,1250
  595.0,close,7!61{8G}CQ,Bergamot,48,1190
  489.7,open,899{9T}TM,Mint,31,72
  509.9,open,0!27{9R}UI,Fennel,6,2407
  188.4,close,3!74{2R}OQ,Basil,45,2137
 1743.5,open,3!18{7U}YR,Coriander,31,8781
  580.7,open,3!D7{2L}MM,Mint,49,10983
 2452.6,close,5!99{3G}FB,Mint,48,657
  323.2,close,7!79{5O}TP,Borage,50,3228
    8.1,close,0!77{8EUN,Bay,23,1599
   79.9,close,3!05{8W}AK,Bay,14,2654
  331.1,close,8!01{4Y}AG,Mint,46,2754
   93.3,close,8!39{5O}QP,Mint,51,1227
  978.8,close,0!96{9B}AN,Thyme,24,1561
   69.8,close,5!37{3P}TC,Mint,44,3064
  528.2,close,3!76{1Y}1U,Coriander,44,1837
  626.0,open,3!66{8H}KD,Fennel,29,10712
  242.7,close,7!58{4M}KC,Mint,46,2636
  429.0,open,4!08{5K}DR,Fennel,52,1342
  146.4,close,5!02u5Z}FQ,Marjoram,54,841
 3097.0,open,2!83{5R}WX,Dill,46,7328
